"pass" "score_exam" "semester" "gender" "highest_education" "soc_eco_status" "age" "num_of_prev_attempts" "studied_credits" "disability" "wscore_tutor" "wscore_comp" "exercises"
1 36 "Sem4" "F" "A Level or Equivalent" 2 22 0 120 "N" 66.25 0 359
1 53 "Sem4" "F" "A Level or Equivalent" 7 28 0 60 "N" 83.25 0 1517
1 49 "Sem4" "M" "Lower Than A Level" 3 23 0 120 "Y" 66.75 0 1363
1 56 "Sem4" "M" "Lower Than A Level" 4 42 0 60 "N" 81.3 0 413
1 53 "Sem4" "F" "HE Qualification" 10 23 0 190 "N" 55.5 0 1174
0 38 "Sem4" "M" "Lower Than A Level" 6 27 0 60 "N" 40.55 0 566
0 20 "Sem4" "F" "A Level or Equivalent" 2 26 0 120 "N" 38.75 0 724
1 38 "Sem4" "F" "HE Qualification" 9 22 0 60 "N" 74.25 0 1596
1 69 "Sem4" "M" "A Level or Equivalent" 10 34 1 60 "N" 78 0 1591
1 96 "Sem4" "M" "A Level or Equivalent" 4 29 0 60 "N" 81.55 0 543
1 40 "Sem4" "F" "A Level or Equivalent" 3 27 0 60 "Y" 76.3 0 1787
1 67 "Sem4" "F" "A Level or Equivalent" 1 35 0 60 "N" 69.8 0 500
1 78 "Sem4" "M" "A Level or Equivalent" 4 31 0 60 "Y" 58.55 0 5099
1 49 "Sem4" "F" "A Level or Equivalent" 8 25 0 60 "N" 73.05 0 995
1 71 "Sem4" "M" "HE Qualification" 7 33 0 90 "N" 95.3 0 5729
0 31 "Sem4" "M" "Lower Than A Level" 10 28 0 60 "N" 62 0 1352
0 42 "Sem4" "F" "Lower Than A Level" 9 26 1 60 "N" 80.5 0 694
1 56 "Sem4" "F" "A Level or Equivalent" 4 42 0 60 "N" 52 0 349
1 44 "Sem4" "M" "A Level or Equivalent" 8 28 0 60 "Y" 52.75 0 672
1 84 "Sem4" "M" "A Level or Equivalent" 3 30 0 60 "N" 83.5 0 1337
1 69 "Sem4" "M" "A Level or Equivalent" 9 34 0 60 "N" 48.25 0 1285
1 84 "Sem4" "M" "A Level or Equivalent" 10 30 0 60 "N" 89.25 0 679
0 24 "Sem4" "M" "A Level or Equivalent" 4 22 1 60 "N" 50.25 0 549
1 78 "Sem4" "F" "Lower Than A Level" 11 31 0 90 "N" 84.5 0 645
1 60 "Sem4" "M" "Lower Than A Level" 5 37 0 120 "N" 58.5 0 1779
1 53 "Sem4" "F" "Lower Than A Level" 1 25 0 60 "N" 83.55 0 938
1 24 "Sem4" "F" "A Level or Equivalent" 11 23 1 60 "N" 54.05 0 2426
0 33 "Sem4" "F" "A Level or Equivalent" 5 28 1 120 "Y" 53.75 0 584
1 76 "Sem4" "F" "A Level or Equivalent" 6 32 0 60 "N" 82.55 0 651
0 38 "Sem4" "M" "HE Qualification" 7 26 0 60 "N" 55.3 0 328
1 87 "Sem4" "M" "HE Qualification" 5 30 0 60 "N" 83.55 0 9982
0 40 "Sem4" "M" "Lower Than A Level" 4 26 0 60 "N" 50.8 0 3659
1 60 "Sem4" "F" "A Level or Equivalent" 11 37 1 60 "N" 72.55 0 255
0 44 "Sem4" "M" "HE Qualification" 11 24 0 60 "N" 26.75 0 104
0 22 "Sem4" "M" "Lower Than A Level" 8 23 0 120 "Y" 40.55 0 662
1 87 "Sem4" "F" "A Level or Equivalent" 3 30 0 120 "Y" 77.8 0 1677
1 87 "Sem4" "M" "A Level or Equivalent" 6 30 1 90 "N" 64.5 0 487
1 67 "Sem4" "M" "A Level or Equivalent" 11 34 0 60 "N" 72.55 0 414
1 64 "Sem4" "M" "A Level or Equivalent" 3 35 0 60 "N" 73.75 0 643
1 51 "Sem4" "F" "Lower Than A Level" 4 28 0 120 "N" 85.75 0 1672
1 80 "Sem4" "M" "A Level or Equivalent" 9 31 0 60 "N" 78 0 242
0 27 "Sem4" "F" "A Level or Equivalent" 4 26 0 60 "N" 58.05 0 734
0 36 "Sem4" "F" "A Level or Equivalent" 3 28 0 120 "N" 41.75 0 498
1 91 "Sem4" "M" "A Level or Equivalent" 9 29 0 60 "Y" 88.05 0 1683
0 42 "Sem4" "M" "A Level or Equivalent" 6 27 0 60 "N" 67.5 0 2446
1 87 "Sem4" "F" "A Level or Equivalent" 10 30 0 120 "N" 94.8 0 1908
1 87 "Sem4" "M" "Lower Than A Level" 4 30 0 90 "N" 83 0 1921
1 69 "Sem4" "F" "A Level or Equivalent" 3 34 0 120 "N" 76.5 0 489
1 80 "Sem4" "M" "A Level or Equivalent" 7 31 0 60 "N" 77.8 0 703
0 40 "Sem4" "F" "A Level or Equivalent" 3 27 0 120 "N" 46.55 0 737
1 91 "Sem4" "M" "A Level or Equivalent" 9 29 0 70 "N" 92.25 0 869
1 78 "Sem4" "M" "HE Qualification" 10 31 0 60 "N" 84.8 0 1154
1 49 "Sem4" "F" "A Level or Equivalent" 6 27 0 120 "N" 0 0 310
0 29 "Sem4" "F" "Lower Than A Level" 9 28 0 60 "N" 51.55 0 286
1 76 "Sem4" "M" "A Level or Equivalent" 11 32 0 60 "N" 89.3 0 912
1 51 "Sem4" "M" "A Level or Equivalent" 11 25 0 90 "N" 52.55 0 301
0 31 "Sem4" "M" "Lower Than A Level" 6 24 0 60 "N" 42.8 0 433
1 82 "Sem4" "F" "Lower Than A Level" 9 31 0 60 "Y" 89.05 0 1418
1 69 "Sem4" "F" "HE Qualification" 1 34 0 120 "N" 77.5 0 1850
1 60 "Sem4" "F" "A Level or Equivalent" 10 37 0 60 "N" 70 0 2091
0 36 "Sem4" "F" "A Level or Equivalent" 2 26 0 60 "N" 66.8 0 761
0 47 "Sem4" "M" "Lower Than A Level" 3 23 0 150 "Y" 58.75 0 1504
1 80 "Sem4" "F" "Lower Than A Level" 11 31 0 120 "N" 87.25 0 418
1 93 "Sem4" "M" "A Level or Equivalent" 11 29 0 60 "N" 92.55 0 2781
1 62 "Sem4" "M" "A Level or Equivalent" 1 36 0 60 "N" 85.3 0 3836
1 87 "Sem4" "M" "A Level or Equivalent" 5 30 0 60 "N" 50 0 1119
1 42 "Sem4" "F" "Lower Than A Level" 2 23 0 120 "N" 61 0 1405
1 44 "Sem4" "F" "A Level or Equivalent" 4 28 0 90 "N" 74.55 0 6388
1 91 "Sem4" "F" "Lower Than A Level" 11 29 0 60 "Y" 91.8 0 1221
1 76 "Sem4" "F" "A Level or Equivalent" 5 32 0 60 "N" 82.3 0 569
1 60 "Sem4" "M" "Lower Than A Level" 7 37 0 60 "N" 41.25 0 446
1 73 "Sem4" "M" "HE Qualification" 4 33 0 60 "N" 67.05 0 3314
1 87 "Sem4" "M" "A Level or Equivalent" 5 30 0 60 "N" 92.25 0 2545
1 96 "Sem4" "F" "A Level or Equivalent" 11 29 0 60 "N" 94.25 0 10289
1 96 "Sem4" "M" "A Level or Equivalent" 5 29 0 90 "N" 95.25 0 1512
1 56 "Sem4" "F" "A Level or Equivalent" 3 42 0 90 "N" 71.5 0 957
1 62 "Sem4" "M" "A Level or Equivalent" 10 36 0 120 "Y" 87.25 0 1292
1 58 "Sem4" "F" "Lower Than A Level" 2 39 0 60 "N" 59.3 0 495
1 80 "Sem4" "F" "A Level or Equivalent" 10 31 0 60 "N" 74 0 3781
0 33 "Sem4" "M" "HE Qualification" 9 25 0 120 "N" 56 0 471
1 58 "Sem4" "M" "A Level or Equivalent" 6 39 0 60 "N" 75.05 0 765
1 91 "Sem4" "M" "A Level or Equivalent" 9 29 0 60 "N" 93 0 2128
1 84 "Sem4" "M" "A Level or Equivalent" 2 30 0 60 "N" 95.8 0 723
1 71 "Sem4" "M" "A Level or Equivalent" 5 33 0 120 "N" 60.3 0 422
0 47 "Sem4" "M" "A Level or Equivalent" 7 28 0 120 "N" 82.5 0 871
1 67 "Sem4" "M" "Lower Than A Level" 4 34 0 120 "N" 67.8 0 1718
1 62 "Sem4" "F" "A Level or Equivalent" 8 36 0 120 "N" 82 0 509
1 49 "Sem4" "M" "Lower Than A Level" 5 25 0 120 "N" 42.8 0 621
1 58 "Sem4" "F" "A Level or Equivalent" 7 39 0 60 "N" 83.75 0 1361
1 73 "Sem4" "M" "A Level or Equivalent" 2 33 0 240 "N" 75.05 0 1691
1 96 "Sem4" "F" "A Level or Equivalent" 9 29 0 120 "Y" 89.25 0 1314
1 69 "Sem4" "M" "A Level or Equivalent" 7 34 0 60 "N" 78.05 0 1866
0 27 "Sem4" "F" "Lower Than A Level" 4 23 0 120 "N" 40 0 701
1 80 "Sem4" "M" "Lower Than A Level" 9 31 0 60 "N" 76.25 0 1615
1 58 "Sem4" "M" "Lower Than A Level" 11 39 0 120 "N" 71.05 0 1493
1 69 "Sem4" "M" "A Level or Equivalent" 5 34 0 120 "N" 41.55 0 569
1 62 "Sem4" "F" "A Level or Equivalent" 3 36 0 60 "N" 81.3 0 2043
1 44 "Sem4" "M" "HE Qualification" 5 26 0 60 "N" 57.8 0 737
1 78 "Sem4" "M" "Lower Than A Level" 11 31 0 60 "N" 83.3 0 1030
1 87 "Sem4" "M" "Lower Than A Level" 9 30 0 110 "N" 96 0 1379
1 80 "Sem4" "M" "A Level or Equivalent" 5 31 0 60 "N" 91 0 847
1 53 "Sem4" "M" "A Level or Equivalent" 3 28 0 120 "N" 49.05 0 1085
1 64 "Sem4" "M" "A Level or Equivalent" 6 35 0 120 "N" 87.25 0 1555
1 96 "Sem4" "F" "HE Qualification" 10 29 0 60 "N" 82.75 0 1413
1 67 "Sem4" "M" "HE Qualification" 7 34 0 60 "N" 81.05 0 1044
1 78 "Sem4" "F" "A Level or Equivalent" 9 31 0 120 "N" 91.55 0 674
1 47 "Sem4" "M" "A Level or Equivalent" 5 25 0 150 "N" 40 0 656
1 60 "Sem4" "F" "A Level or Equivalent" 7 37 0 120 "N" 69.05 0 1573
0 47 "Sem4" "M" "A Level or Equivalent" 3 26 0 120 "Y" 41.3 0 381
1 51 "Sem4" "M" "A Level or Equivalent" 6 28 0 90 "N" 51.8 0 273
1 78 "Sem4" "M" "HE Qualification" 10 31 0 60 "N" 94.3 0 7856
1 44 "Sem4" "F" "A Level or Equivalent" 7 23 0 90 "N" 78.05 0 4235
0 42 "Sem4" "M" "Lower Than A Level" 2 27 0 60 "N" 40.5 0 364
1 56 "Sem4" "F" "A Level or Equivalent" 11 42 0 60 "N" 91.05 0 989
1 76 "Sem4" "M" "A Level or Equivalent" 3 32 0 120 "N" 45.3 0 654
0 47 "Sem4" "F" "A Level or Equivalent" 6 27 0 60 "N" 66.8 0 800
1 87 "Sem4" "M" "A Level or Equivalent" 11 30 0 60 "N" 91.55 0 1377
0 33 "Sem4" "F" "Lower Than A Level" 2 28 0 120 "N" 56.8 0 741
1 53 "Sem4" "F" "A Level or Equivalent" 9 28 0 120 "N" 58.05 0 568
1 38 "Sem4" "F" "A Level or Equivalent" 6 26 0 90 "Y" 49.5 0 648
1 84 "Sem4" "M" "A Level or Equivalent" 2 30 0 120 "Y" 87.75 0 905
1 78 "Sem4" "F" "HE Qualification" 7 31 0 60 "Y" 91.25 0 2784
1 69 "Sem4" "F" "HE Qualification" 3 34 0 60 "N" 93 0 2089
1 44 "Sem4" "F" "A Level or Equivalent" 5 27 0 60 "N" 80.25 0 345
1 87 "Sem4" "F" "A Level or Equivalent" 4 30 0 90 "N" 83.05 0 1353
1 82 "Sem4" "M" "A Level or Equivalent" 8 31 0 60 "N" 85.55 0 4118
1 60 "Sem4" "F" "Lower Than A Level" 6 37 0 90 "N" 67.25 0 1200
1 67 "Sem4" "M" "A Level or Equivalent" 6 34 0 90 "N" 75.3 0 194
1 64 "Sem4" "M" "Lower Than A Level" 5 35 0 120 "N" 74.25 0 2361
1 64 "Sem4" "F" "HE Qualification" 8 35 0 120 "N" 87.3 0 8208
1 76 "Sem4" "F" "A Level or Equivalent" 9 32 0 60 "N" 81.05 0 3792
1 78 "Sem4" "F" "A Level or Equivalent" 1 31 0 60 "N" 77.55 0 403
0 42 "Sem4" "M" "Lower Than A Level" 10 26 0 120 "Y" 45.55 0 672
1 58 "Sem4" "M" "Lower Than A Level" 7 39 0 120 "N" 80.55 0 6225
1 64 "Sem4" "M" "A Level or Equivalent" 6 35 0 120 "Y" 81.55 0 354
1 91 "Sem4" "M" "A Level or Equivalent" 3 29 0 60 "Y" 89.3 0 1292
1 60 "Sem4" "M" "A Level or Equivalent" 4 37 0 120 "N" 69.5 0 369
0 36 "Sem4" "M" "HE Qualification" 6 27 0 60 "N" 46 0 616
0 38 "Sem4" "M" "A Level or Equivalent" 2 22 0 120 "N" 78.3 0 1706
1 53 "Sem4" "F" "A Level or Equivalent" 10 20 0 60 "N" 92.05 0 993
0 29 "Sem4" "F" "A Level or Equivalent" 9 24 0 90 "N" 45.5 0 613
1 96 "Sem4" "M" "A Level or Equivalent" 7 29 0 120 "N" 90 0 764
1 69 "Sem4" "M" "HE Qualification" 5 34 0 120 "N" 82.25 0 525
1 100 "Sem4" "M" "HE Qualification" 4 29 0 60 "N" 90.5 0 816
1 82 "Sem4" "M" "A Level or Equivalent" 8 31 0 90 "Y" 53.25 0 431
1 67 "Sem4" "M" "Lower Than A Level" 1 34 0 120 "N" 61.75 0 1372
1 78 "Sem4" "M" "A Level or Equivalent" 2 31 0 60 "N" 59.3 0 203
1 64 "Sem4" "M" "A Level or Equivalent" 6 35 0 60 "N" 51.25 0 208
1 87 "Sem4" "M" "A Level or Equivalent" 2 30 0 60 "Y" 83.05 0 714
1 64 "Sem4" "F" "A Level or Equivalent" 11 35 0 90 "N" 77.75 0 291
0 49 "Sem4" "M" "A Level or Equivalent" 10 25 0 60 "N" 54.75 0 262
1 56 "Sem4" "F" "A Level or Equivalent" 9 41 0 120 "N" 65.75 0 910
1 73 "Sem4" "M" "HE Qualification" 1 33 0 60 "N" 72.75 0 1170
1 47 "Sem4" "M" "Lower Than A Level" 9 27 0 120 "N" 63.55 0 559
1 96 "Sem4" "M" "A Level or Equivalent" 9 29 0 60 "N" 90.55 0 4628
1 87 "Sem4" "M" "HE Qualification" 11 30 0 60 "N" 86.8 0 882
1 56 "Sem4" "M" "A Level or Equivalent" 10 41 0 60 "N" 84.3 0 338
1 82 "Sem4" "M" "A Level or Equivalent" 5 31 0 70 "N" 83.75 0 467
1 96 "Sem4" "M" "A Level or Equivalent" 3 29 0 90 "N" 93.25 0 795
0 33 "Sem4" "M" "Lower Than A Level" 1 28 0 60 "N" 25.25 0 703
1 76 "Sem4" "M" "Lower Than A Level" 8 32 0 60 "N" 62.8 0 1455
1 62 "Sem4" "M" "HE Qualification" 8 36 0 120 "N" 65.8 0 824
1 60 "Sem4" "M" "A Level or Equivalent" 7 37 0 60 "N" 67.05 0 181
1 58 "Sem4" "M" "Lower Than A Level" 9 39 0 60 "Y" 50.3 0 847
0 29 "Sem4" "M" "Lower Than A Level" 9 27 0 120 "Y" 67.05 0 813
1 71 "Sem4" "F" "Post Graduate Qualification" 1 33 0 90 "N" 58.25 0 1355
1 53 "Sem4" "F" "Lower Than A Level" 8 28 0 120 "N" 70 0 906
1 91 "Sem4" "M" "HE Qualification" 1 29 0 120 "N" 89.75 0 1132
0 42 "Sem4" "M" "Lower Than A Level" 10 27 0 90 "N" 41.5 0 156
1 82 "Sem4" "F" "A Level or Equivalent" 3 31 0 120 "N" 75.3 0 1304
1 56 "Sem4" "M" "A Level or Equivalent" 3 41 0 60 "N" 42.3 0 175
1 44 "Sem4" "M" "Lower Than A Level" 6 28 0 60 "N" 42.75 0 286
1 87 "Sem4" "M" "HE Qualification" 11 30 0 60 "N" 90.5 0 903
1 69 "Sem4" "M" "A Level or Equivalent" 10 34 0 90 "N" 78.25 0 867
0 27 "Sem4" "M" "Lower Than A Level" 5 27 0 180 "N" 64.8 0 280
1 96 "Sem4" "M" "HE Qualification" 7 29 0 120 "N" 95.75 0 6324
1 42 "Sem4" "F" "A Level or Equivalent" 8 26 0 120 "N" 70.5 0 602
1 58 "Sem4" "M" "A Level or Equivalent" 8 39 0 60 "N" 39.75 0 626
1 53 "Sem4" "M" "HE Qualification" 1 28 0 60 "N" 54.75 0 1933
0 31 "Sem4" "F" "Lower Than A Level" 11 25 0 60 "N" 41.5 0 740
1 69 "Sem4" "M" "A Level or Equivalent" 10 34 0 60 "N" 66.3 0 403
1 87 "Sem4" "M" "A Level or Equivalent" 4 30 0 60 "N" 90.05 0 2134
1 56 "Sem4" "F" "A Level or Equivalent" 7 41 0 60 "N" 58.75 0 2071
0 29 "Sem4" "F" "Lower Than A Level" 9 27 0 60 "N" 61.3 0 624
1 91 "Sem4" "M" "HE Qualification" 6 29 0 60 "N" 86 0 7147
1 47 "Sem4" "M" "Lower Than A Level" 1 23 0 60 "N" 85.3 0 932
1 87 "Sem4" "M" "HE Qualification" 2 30 0 60 "N" 86.55 0 1471
0 27 "Sem4" "F" "Lower Than A Level" 9 25 0 180 "Y" 47.5 0 216
1 64 "Sem4" "M" "Lower Than A Level" 1 35 0 60 "N" 78.25 0 279
1 60 "Sem4" "F" "A Level or Equivalent" 5 37 0 120 "N" 40.8 0 658
1 100 "Sem4" "M" "HE Qualification" 9 29 0 60 "N" 92.5 0 1420
1 56 "Sem4" "F" "A Level or Equivalent" 10 41 0 90 "N" 61.5 0 1093
1 67 "Sem4" "M" "Lower Than A Level" 7 34 0 60 "N" 78 0 877
1 71 "Sem4" "F" "A Level or Equivalent" 5 33 0 60 "N" 69.3 0 517
0 60 "Sem4" "M" "Lower Than A Level" 9 37 0 90 "N" 50.3 0 1193
1 82 "Sem4" "M" "A Level or Equivalent" 11 31 0 120 "N" 90.55 0 2376
0 9 "Sem4" "F" "Lower Than A Level" 6 28 0 60 "Y" 39.5 0 441
1 78 "Sem4" "M" "Lower Than A Level" 10 31 0 60 "N" 78.5 0 609
1 62 "Sem4" "M" "Lower Than A Level" 6 36 0 120 "N" 63.3 0 1351
0 47 "Sem4" "M" "Lower Than A Level" 8 27 0 60 "N" 60.3 0 856
1 42 "Sem4" "M" "Lower Than A Level" 5 26 0 60 "N" 73.5 0 4414
1 64 "Sem4" "M" "Lower Than A Level" 8 35 0 60 "N" 62.8 0 238
1 64 "Sem4" "M" "A Level or Equivalent" 8 35 0 120 "N" 47 0 201
1 96 "Sem4" "M" "Lower Than A Level" 10 29 0 90 "Y" 90.25 0 4199
1 84 "Sem4" "M" "A Level or Equivalent" 6 30 0 120 "N" 63.05 0 329
1 78 "Sem4" "F" "HE Qualification" 8 31 0 60 "N" 83.25 0 3257
1 87 "Sem4" "M" "A Level or Equivalent" 9 30 0 60 "N" 79.8 0 508
1 64 "Sem4" "M" "A Level or Equivalent" 4 35 0 150 "N" 63.75 0 551
1 40 "Sem4" "M" "A Level or Equivalent" 8 29 0 120 "N" 71.5 0 895
1 60 "Sem4" "M" "Lower Than A Level" 11 37 0 60 "N" 71.5 0 2080
1 80 "Sem4" "M" "A Level or Equivalent" 1 31 0 60 "N" 79.8 0 1807
0 38 "Sem4" "F" "A Level or Equivalent" 9 26 0 120 "N" 56.05 0 718
0 29 "Sem4" "F" "Lower Than A Level" 8 28 0 60 "Y" 53.55 0 1068
1 73 "Sem4" "F" "Lower Than A Level" 3 33 0 60 "N" 63.3 0 1730
0 47 "Sem4" "M" "A Level or Equivalent" 2 28 0 120 "N" 56.5 0 421
0 31 "Sem4" "F" "A Level or Equivalent" 7 27 0 120 "N" 43.55 0 496
1 47 "Sem4" "F" "HE Qualification" 4 24 0 60 "N" 72.3 0 1107
1 78 "Sem4" "M" "A Level or Equivalent" 9 31 0 120 "N" 52.75 0 661
1 96 "Sem4" "M" "HE Qualification" 11 29 0 60 "N" 91.8 0 669
1 96 "Sem4" "M" "HE Qualification" 10 29 0 60 "N" 97 0 536
1 67 "Sem4" "F" "Lower Than A Level" 9 34 0 60 "N" 72.05 0 1117
1 47 "Sem4" "M" "HE Qualification" 2 27 0 120 "N" 69.75 0 427
1 82 "Sem4" "M" "A Level or Equivalent" 9 31 0 60 "N" 87.75 0 1636
1 51 "Sem4" "M" "A Level or Equivalent" 6 24 0 90 "N" 69.05 0 1026
0 44 "Sem4" "M" "Lower Than A Level" 2 25 0 120 "N" 43.75 0 532
1 60 "Sem4" "M" "A Level or Equivalent" 8 37 0 60 "Y" 51.3 0 291
0 31 "Sem4" "M" "Lower Than A Level" 8 20 0 180 "N" 58.05 0 469
1 91 "Sem4" "F" "Lower Than A Level" 1 29 0 90 "Y" 86.75 0 1239
1 56 "Sem4" "M" "A Level or Equivalent" 8 41 0 60 "N" 72.3 0 489
1 64 "Sem4" "F" "Lower Than A Level" 6 35 0 60 "N" 82.75 0 1877
1 87 "Sem4" "M" "Lower Than A Level" 8 30 0 120 "Y" 64.3 0 2483
1 38 "Sem4" "F" "A Level or Equivalent" 3 26 0 120 "N" 63.75 0 324
0 58 "Sem4" "M" "HE Qualification" 7 39 0 60 "N" 58.05 0 579
1 80 "Sem4" "F" "Lower Than A Level" 6 31 0 60 "N" 85.55 0 1576
1 62 "Sem4" "F" "HE Qualification" 6 36 0 60 "N" 87.05 0 926
1 78 "Sem4" "M" "Lower Than A Level" 5 31 0 60 "N" 89.3 0 463
1 78 "Sem4" "F" "Post Graduate Qualification" 1 31 0 90 "N" 94.75 0 2569
0 31 "Sem4" "F" "Lower Than A Level" 11 27 0 120 "N" 55.5 0 527
1 58 "Sem4" "M" "A Level or Equivalent" 2 39 0 60 "N" 85.55 0 2540
1 53 "Sem4" "M" "Lower Than A Level" 2 28 0 150 "N" 55.75 0 604
0 31 "Sem4" "F" "Lower Than A Level" 9 29 0 60 "N" 39.5 0 740
1 73 "Sem4" "M" "HE Qualification" 3 33 0 60 "N" 82.5 0 980
1 60 "Sem4" "M" "Lower Than A Level" 4 37 0 150 "N" 79.55 0 434
1 40 "Sem4" "F" "A Level or Equivalent" 10 25 0 60 "N" 81.8 0 2977
1 89 "Sem4" "F" "HE Qualification" 6 30 0 60 "N" 94.3 0 832
0 47 "Sem4" "M" "A Level or Equivalent" 5 20 0 60 "N" 47.55 0 377
1 96 "Sem4" "M" "A Level or Equivalent" 11 29 0 120 "N" 81.8 0 1665
1 87 "Sem4" "F" "A Level or Equivalent" 7 30 0 120 "N" 90.25 0 643
1 60 "Sem4" "M" "A Level or Equivalent" 8 37 0 60 "N" 54.75 0 357
1 69 "Sem4" "M" "A Level or Equivalent" 2 34 0 60 "N" 85.3 0 1013
1 78 "Sem4" "F" "Lower Than A Level" 8 31 0 120 "N" 92.5 0 4845
0 47 "Sem4" "F" "A Level or Equivalent" 5 23 0 90 "N" 50.3 0 547
0 20 "Sem4" "F" "A Level or Equivalent" 7 25 0 180 "N" 43.8 0 590
1 73 "Sem4" "M" "A Level or Equivalent" 6 33 0 120 "N" 88.25 0 910
1 69 "Sem4" "M" "Post Graduate Qualification" 1 34 0 60 "N" 72.55 0 506
0 49 "Sem4" "F" "A Level or Equivalent" 2 25 0 60 "N" 69.8 0 544
1 78 "Sem4" "F" "A Level or Equivalent" 9 31 0 60 "N" 86.55 0 1488
1 84 "Sem4" "F" "A Level or Equivalent" 11 30 0 60 "N" 67.05 0 971
1 87 "Sem4" "M" "HE Qualification" 8 30 0 120 "N" 93.3 0 938
1 36 "Sem4" "F" "HE Qualification" 8 26 0 120 "N" 67.55 0 1378
0 47 "Sem4" "M" "Lower Than A Level" 6 22 0 150 "N" 63 0 629
1 91 "Sem4" "M" "A Level or Equivalent" 11 29 0 120 "N" 74.25 0 501
1 96 "Sem4" "M" "HE Qualification" 10 29 0 60 "N" 83.3 0 506
1 91 "Sem4" "M" "HE Qualification" 10 29 0 120 "N" 86 0 660
0 16 "Sem4" "F" "Lower Than A Level" 3 23 0 60 "Y" 72.05 0 897
1 76 "Sem4" "M" "A Level or Equivalent" 8 32 0 60 "N" 90.25 0 804
1 80 "Sem4" "M" "A Level or Equivalent" 8 31 0 90 "N" 87.8 0 3964
1 96 "Sem4" "M" "A Level or Equivalent" 5 29 0 60 "N" 85 0 4960
1 91 "Sem4" "F" "HE Qualification" 1 29 0 90 "N" 84.75 0 4291
1 53 "Sem4" "F" "Lower Than A Level" 7 28 0 120 "N" 64.5 0 563
1 71 "Sem4" "M" "A Level or Equivalent" 7 33 0 60 "N" 83.3 0 1140
1 44 "Sem4" "F" "Lower Than A Level" 11 24 0 60 "N" 74.75 0 671
1 87 "Sem4" "M" "A Level or Equivalent" 10 30 0 60 "N" 83.75 0 756
0 31 "Sem4" "M" "Lower Than A Level" 8 27 0 60 "N" 41.05 0 1186
1 73 "Sem4" "M" "HE Qualification" 6 32 0 90 "N" 74.25 0 1653
0 31 "Sem4" "M" "Lower Than A Level" 5 26 0 60 "N" 37.8 0 308
1 64 "Sem4" "F" "A Level or Equivalent" 3 35 0 120 "N" 46.55 0 491
1 58 "Sem4" "M" "A Level or Equivalent" 8 39 0 120 "Y" 62.25 0 296
1 100 "Sem4" "M" "A Level or Equivalent" 7 29 0 60 "N" 88 0 420
1 40 "Sem4" "M" "A Level or Equivalent" 9 25 0 60 "N" 64.25 0 203
1 51 "Sem4" "F" "A Level or Equivalent" 2 28 0 120 "Y" 71.5 0 833
1 58 "Sem4" "F" "HE Qualification" 4 39 0 90 "N" 59 0 273
1 69 "Sem4" "M" "A Level or Equivalent" 7 34 0 60 "N" 53.8 0 502
1 58 "Sem4" "F" "HE Qualification" 10 39 0 120 "N" 70.8 0 2045
1 87 "Sem4" "F" "A Level or Equivalent" 6 30 0 90 "N" 90.55 0 1757
1 73 "Sem4" "F" "A Level or Equivalent" 4 32 0 60 "N" 75 0 1503
1 96 "Sem4" "M" "A Level or Equivalent" 11 29 0 60 "N" 91 0 837
0 42 "Sem4" "F" "Lower Than A Level" 7 27 0 60 "N" 61.5 0 1328
1 67 "Sem4" "M" "Lower Than A Level" 11 34 0 60 "N" 60.75 0 831
1 56 "Sem4" "M" "A Level or Equivalent" 11 41 0 60 "N" 67 0 260
1 67 "Sem4" "F" "A Level or Equivalent" 11 34 0 60 "N" 84.5 0 1530
1 58 "Sem4" "M" "Lower Than A Level" 5 39 0 60 "N" 72.8 0 923
1 78 "Sem4" "F" "HE Qualification" 9 31 0 60 "N" 87.25 0 5280
0 38 "Sem4" "F" "Lower Than A Level" 7 28 0 60 "Y" 71.8 0 999
1 62 "Sem4" "M" "A Level or Equivalent" 11 36 0 120 "N" 62.25 0 271
1 76 "Sem4" "M" "Lower Than A Level" 6 32 0 60 "N" 76.8 0 1537
1 67 "Sem4" "M" "A Level or Equivalent" 8 34 0 60 "N" 88.55 0 805
1 80 "Sem4" "M" "Lower Than A Level" 1 31 0 90 "N" 87.55 0 1069
1 58 "Sem4" "F" "Lower Than A Level" 4 39 0 120 "N" 78.3 0 937
1 64 "Sem4" "F" "A Level or Equivalent" 4 35 0 120 "N" 83.05 0 570
1 69 "Sem4" "M" "Lower Than A Level" 1 34 0 60 "N" 92 0 2898
1 96 "Sem4" "F" "HE Qualification" 1 29 0 60 "N" 87.05 0 2838
0 38 "Sem4" "M" "HE Qualification" 7 28 0 60 "N" 46.55 0 922
1 51 "Sem4" "F" "Lower Than A Level" 9 27 0 60 "N" 85.25 0 1655
1 53 "Sem4" "M" "A Level or Equivalent" 11 27 0 60 "N" 68.8 0 338
1 58 "Sem4" "F" "A Level or Equivalent" 9 39 0 120 "N" 83.55 0 2242
1 42 "Sem4" "M" "A Level or Equivalent" 11 26 0 90 "N" 76.3 0 893
1 78 "Sem4" "M" "A Level or Equivalent" 7 31 0 90 "Y" 46 0 913
1 60 "Sem4" "M" "HE Qualification" 10 37 0 60 "N" 56.25 0 691
1 58 "Sem4" "M" "Lower Than A Level" 9 39 0 60 "N" 76.05 0 1270
1 67 "Sem4" "M" "Lower Than A Level" 8 34 0 60 "N" 57.25 0 705
1 49 "Sem4" "M" "Lower Than A Level" 5 27 0 60 "N" 60.75 0 1031
